Client_ID,Name,Gender,Income
2055,Client_2055,Male,20000
2056,Client_2056,Undefined,90000
2057,Client_2057,Female,-1
2058,Client_2058,Female,90000
2059,Client_2059,Undefined,70000
2060,Client_2060,Male,-1
2061,Client_2061,Undefined,100000
2062,Client_2062,Undefined,100000
2063,Client_2063,Undefined,100000
2064,Client_2064,Male,30000
2065,Client_2065,Male,70000
2066,Client_2066,Undefined,-1
2067,Client_2067,Male,50000
2068,Client_2068,Undefined,60000
2069,Client_2069,Male,20000
2070,Client_2070,Male,30000
2071,Client_2071,Male,50000
2072,Client_2072,Male,10000
2073,Client_2073,Undefined,40000
2074,Client_2074,Male,20000
2075,Client_2075,Female,-1
2076,Client_2076,Female,40000
2077,Client_2077,Female,10000
2078,Client_2078,Male,100000
2079,Client_2079,Male,30000
2080,Client_2080,Undefined,-1
2081,Client_2081,Undefined,30000
2082,Client_2082,Undefined,10000
2083,Client_2083,Undefined,10000
2084,Client_2084,Undefined,100000
2085,Client_2085,Male,50000
2086,Client_2086,Female,100000
2087,Client_2087,Female,40000
2088,Client_2088,Undefined,20000
2089,Client_2089,Undefined,50000
2090,Client_2090,Female,90000
2091,Client_2091,Female,30000
2092,Client_2092,Female,30000
2093,Client_2093,Female,30000
2094,Client_2094,Female,100000
2095,Client_2095,Female,40000
2096,Client_2096,Undefined,10000
2097,Client_2097,Male,70000
2098,Client_2098,Undefined,70000
2099,Client_2099,Male,50000
2100,Client_2100,Male,30000
2101,Client_2101,Undefined,60000
2102,Client_2102,Male,80000
2103,Client_2103,Undefined,-1
2104,Client_2104,Undefined,10000
2105,Client_2105,Female,70000
2106,Client_2106,Female,10000
2107,Client_2107,Male,50000
2108,Client_2108,Female,90000
2109,Client_2109,Undefined,100000
2110,Client_2110,Female,90000
2111,Client_2111,Female,50000
2112,Client_2112,Undefined,60000
2113,Client_2113,Male,20000
2114,Client_2114,Undefined,20000
2115,Client_2115,Undefined,50000
2116,Client_2116,Female,70000
2117,Client_2117,Undefined,40000
2118,Client_2118,Undefined,30000
2119,Client_2119,Female,70000
2120,Client_2120,Undefined,60000
2121,Client_2121,Male,-1
2122,Client_2122,Male,-1
2123,Client_2123,Undefined,60000
2124,Client_2124,Male,30000
2125,Client_2125,Female,40000
2126,Client_2126,Female,80000
2127,Client_2127,Undefined,20000
2128,Client_2128,Female,20000
2129,Client_2129,Female,40000
2130,Client_2130,Female,60000
2131,Client_2131,Undefined,100000
2132,Client_2132,Undefined,30000
2133,Client_2133,Female,60000
2134,Client_2134,Male,10000
2135,Client_2135,Female,40000
2136,Client_2136,Undefined,20000
2137,Client_2137,Female,60000
2138,Client_2138,Male,100000
2139,Client_2139,Undefined,80000
2140,Client_2140,Female,90000
2141,Client_2141,Female,100000
2142,Client_2142,Female,10000
2143,Client_2143,Female,90000
2144,Client_2144,Male,70000
2145,Client_2145,Female,40000
2146,Client_2146,Male,40000
2147,Client_2147,Male,30000
2148,Client_2148,Male,10000
2149,Client_2149,Female,40000
2150,Client_2150,Undefined,50000
2151,Client_2151,Male,90000
2152,Client_2152,Male,60000
2153,Client_2153,Male,100000
2154,Client_2154,Female,30000
2155,Client_2155,Undefined,50000
2156,Client_2156,Female,90000
2157,Client_2157,Female,10000
2158,Client_2158,Male,50000
2159,Client_2159,Male,60000
2160,Client_2160,Male,30000
2161,Client_2161,Male,50000
2162,Client_2162,Male,-1
2163,Client_2163,Female,-1
2164,Client_2164,Undefined,30000
2165,Client_2165,Female,100000
2166,Client_2166,Undefined,10000
2167,Client_2167,Female,90000
2168,Client_2168,Undefined,-1
2169,Client_2169,Female,40000
2170,Client_2170,Male,60000
2171,Client_2171,Male,60000
2172,Client_2172,Undefined,50000
2173,Client_2173,Undefined,90000
2174,Client_2174,Undefined,50000
2175,Client_2175,Male,40000
2176,Client_2176,Male,40000
2177,Client_2177,Undefined,20000
2178,Client_2178,Female,-1
2179,Client_2179,Undefined,70000
2180,Client_2180,Male,90000
2181,Client_2181,Female,50000
2182,Client_2182,Female,10000
2183,Client_2183,Undefined,80000
2184,Client_2184,Female,90000
2185,Client_2185,Undefined,90000
2186,Client_2186,Female,20000
2187,Client_2187,Male,10000
2188,Client_2188,Female,90000
2189,Client_2189,Undefined,70000
2190,Client_2190,Undefined,30000
2191,Client_2191,Male,70000
2192,Client_2192,Male,100000
2193,Client_2193,Female,80000
2194,Client_2194,Female,90000
2195,Client_2195,Male,70000
2196,Client_2196,Male,60000
2197,Client_2197,Male,100000
2198,Client_2198,Female,100000
2199,Client_2199,Female,50000
2200,Client_2200,Male,80000
2201,Client_2201,Undefined,60000
2202,Client_2202,Female,100000
2203,Client_2203,Female,60000
2204,Client_2204,Male,50000
2205,Client_2205,Male,90000
2206,Client_2206,Female,70000
2207,Client_2207,Undefined,70000
2208,Client_2208,Male,100000
2209,Client_2209,Female,100000
2210,Client_2210,Male,60000
2211,Client_2211,Undefined,100000
2212,Client_2212,Male,100000
2213,Client_2213,Undefined,80000
2214,Client_2214,Female,30000
2215,Client_2215,Male,80000
2216,Client_2216,Female,100000
2217,Client_2217,Undefined,90000
2218,Client_2218,Female,30000
2219,Client_2219,Undefined,-1
2220,Client_2220,Male,60000
2221,Client_2221,Male,30000
2222,Client_2222,Undefined,30000
2223,Client_2223,Undefined,60000
2224,Client_2224,Undefined,40000
2225,Client_2225,Undefined,70000
2226,Client_2226,Male,10000
2227,Client_2227,Female,20000
2228,Client_2228,Undefined,-1
2229,Client_2229,Female,90000
2230,Client_2230,Male,100000
2231,Client_2231,Female,90000
2232,Client_2232,Female,10000
2233,Client_2233,Male,60000
2234,Client_2234,Female,40000
2235,Client_2235,Undefined,90000
2236,Client_2236,Undefined,80000
2237,Client_2237,Female,70000
2238,Client_2238,Female,40000
2239,Client_2239,Female,100000
2240,Client_2240,Female,-1
2241,Client_2241,Male,100000
2242,Client_2242,Female,50000
2243,Client_2243,Female,80000
2244,Client_2244,Undefined,100000
2245,Client_2245,Male,40000
2246,Client_2246,Male,70000
2247,Client_2247,Male,10000
2248,Client_2248,Undefined,70000
2249,Client_2249,Undefined,30000
2250,Client_2250,Male,70000
2251,Client_2251,Female,-1
2252,Client_2252,Female,40000
2253,Client_2253,Female,30000
2254,Client_2254,Male,-1
2255,Client_2255,Undefined,50000
2256,Client_2256,Undefined,30000
2257,Client_2257,Male,50000
2258,Client_2258,Undefined,30000
2259,Client_2259,Undefined,30000
2260,Client_2260,Undefined,80000
2261,Client_2261,Male,50000
2262,Client_2262,Female,50000
2263,Client_2263,Female,90000
2264,Client_2264,Undefined,100000
2265,Client_2265,Male,30000
2266,Client_2266,Male,90000
2267,Client_2267,Female,40000
2268,Client_2268,Male,30000
2269,Client_2269,Female,20000
2270,Client_2270,Female,70000
2271,Client_2271,Female,70000
2272,Client_2272,Undefined,50000
2273,Client_2273,Male,100000
2274,Client_2274,Male,90000
2275,Client_2275,Undefined,100000
2276,Client_2276,Female,50000
2277,Client_2277,Undefined,30000
2278,Client_2278,Undefined,20000
2279,Client_2279,Female,40000
2280,Client_2280,Undefined,70000
2281,Client_2281,Male,50000
2282,Client_2282,Undefined,90000
2283,Client_2283,Undefined,20000
2284,Client_2284,Male,60000
2285,Client_2285,Female,10000
2286,Client_2286,Female,10000
2287,Client_2287,Undefined,30000
2288,Client_2288,Undefined,90000
2289,Client_2289,Male,80000
2290,Client_2290,Undefined,90000
2291,Client_2291,Undefined,70000
2292,Client_2292,Undefined,90000
2293,Client_2293,Male,90000
2294,Client_2294,Undefined,30000
2295,Client_2295,Female,90000
2296,Client_2296,Female,10000
2297,Client_2297,Male,40000
2298,Client_2298,Undefined,50000
2299,Client_2299,Undefined,-1
2300,Client_2300,Undefined,10000
2301,Client_2301,Undefined,20000
2302,Client_2302,Undefined,70000
2303,Client_2303,Male,60000
2304,Client_2304,Undefined,30000
2305,Client_2305,Female,60000
2306,Client_2306,Female,90000
2307,Client_2307,Female,100000
2308,Client_2308,Female,50000
2309,Client_2309,Undefined,30000
2310,Client_2310,Undefined,20000
2311,Client_2311,Male,80000
2312,Client_2312,Undefined,30000
2313,Client_2313,Undefined,100000
2314,Client_2314,Female,40000
2315,Client_2315,Female,90000
2316,Client_2316,Undefined,40000
2317,Client_2317,Undefined,70000
2318,Client_2318,Female,90000
2319,Client_2319,Undefined,40000
2320,Client_2320,Male,60000
2321,Client_2321,Male,100000
2322,Client_2322,Undefined,10000
2323,Client_2323,Female,50000
2324,Client_2324,Female,40000
2325,Client_2325,Undefined,60000
2326,Client_2326,Female,-1
2327,Client_2327,Undefined,100000
2328,Client_2328,Female,60000
2329,Client_2329,Undefined,10000
2330,Client_2330,Undefined,30000
2331,Client_2331,Male,20000
2332,Client_2332,Female,20000
2333,Client_2333,Male,20000
2334,Client_2334,Male,-1
2335,Client_2335,Female,30000
2336,Client_2336,Male,-1
2337,Client_2337,Female,80000
2338,Client_2338,Male,30000
2339,Client_2339,Female,80000
2340,Client_2340,Female,50000
2341,Client_2341,Male,-1
2342,Client_2342,Male,70000
2343,Client_2343,Male,40000
2344,Client_2344,Undefined,100000
2345,Client_2345,Undefined,40000
2346,Client_2346,Male,30000
2347,Client_2347,Male,70000
2348,Client_2348,Male,10000
2349,Client_2349,Undefined,30000
2350,Client_2350,Female,-1
2351,Client_2351,Female,50000
2352,Client_2352,Male,10000
2353,Client_2353,Male,30000
2354,Client_2354,Male,50000
2355,Client_2355,Undefined,-1
2356,Client_2356,Female,100000
2357,Client_2357,Undefined,80000
2358,Client_2358,Undefined,30000
2359,Client_2359,Undefined,80000
2360,Client_2360,Undefined,40000
2361,Client_2361,Male,90000
2362,Client_2362,Undefined,50000
2363,Client_2363,Undefined,90000
2364,Client_2364,Female,60000
2365,Client_2365,Undefined,40000
2366,Client_2366,Female,60000
2367,Client_2367,Male,30000
2368,Client_2368,Female,100000
2369,Client_2369,Female,30000
2370,Client_2370,Female,80000
2371,Client_2371,Male,40000
2372,Client_2372,Undefined,70000
2373,Client_2373,Female,80000
2374,Client_2374,Female,70000
2375,Client_2375,Undefined,-1
2376,Client_2376,Male,60000
2377,Client_2377,Female,10000
2378,Client_2378,Male,-1
2379,Client_2379,Undefined,30000
2380,Client_2380,Undefined,40000
2381,Client_2381,Male,50000
2382,Client_2382,Male,60000
2383,Client_2383,Female,10000
2384,Client_2384,Female,60000
2385,Client_2385,Female,70000
2386,Client_2386,Female,30000
2387,Client_2387,Male,20000
2388,Client_2388,Male,40000
2389,Client_2389,Female,50000
2390,Client_2390,Undefined,30000
2391,Client_2391,Female,30000
2392,Client_2392,Male,60000
2393,Client_2393,Female,50000
2394,Client_2394,Undefined,40000
2395,Client_2395,Undefined,-1
2396,Client_2396,Male,60000
2397,Client_2397,Female,50000
2398,Client_2398,Undefined,-1
2399,Client_2399,Female,80000
2400,Client_2400,Undefined,60000
2401,Client_2401,Male,90000
2402,Client_2402,Female,100000
2403,Client_2403,Undefined,50000
2404,Client_2404,Male,20000
2405,Client_2405,Female,30000
2406,Client_2406,Undefined,70000
2407,Client_2407,Female,50000
2408,Client_2408,Undefined,60000
2409,Client_2409,Male,60000
2410,Client_2410,Undefined,40000
2411,Client_2411,Female,20000
2412,Client_2412,Male,10000
2413,Client_2413,Undefined,50000
2414,Client_2414,Female,20000
2415,Client_2415,Undefined,50000
2416,Client_2416,Male,40000
2417,Client_2417,Undefined,40000
2418,Client_2418,Male,90000
2419,Client_2419,Female,60000
2420,Client_2420,Female,80000
2421,Client_2421,Undefined,60000
2422,Client_2422,Male,20000
2423,Client_2423,Female,100000
2424,Client_2424,Undefined,100000
2425,Client_2425,Male,20000
2426,Client_2426,Female,70000
2427,Client_2427,Female,30000
2428,Client_2428,Undefined,90000
2429,Client_2429,Undefined,60000
2430,Client_2430,Undefined,100000
2431,Client_2431,Male,90000
2432,Client_2432,Undefined,80000
2433,Client_2433,Female,30000
2434,Client_2434,Undefined,40000
2435,Client_2435,Undefined,40000
2436,Client_2436,Female,80000
2437,Client_2437,Undefined,40000
2438,Client_2438,Female,30000
2439,Client_2439,Undefined,20000
2440,Client_2440,Male,70000
2441,Client_2441,Undefined,60000
2442,Client_2442,Undefined,30000
2443,Client_2443,Undefined,40000
2444,Client_2444,Male,90000
2445,Client_2445,Female,70000
2446,Client_2446,Male,60000
2447,Client_2447,Male,70000
2448,Client_2448,Female,50000
2449,Client_2449,Male,80000
2450,Client_2450,Undefined,10000
2451,Client_2451,Undefined,60000
2452,Client_2452,Undefined,100000
2453,Client_2453,Female,90000
2454,Client_2454,Female,20000
2455,Client_2455,Male,20000
2456,Client_2456,Male,90000
2457,Client_2457,Undefined,40000
2458,Client_2458,Male,80000
2459,Client_2459,Female,40000
2460,Client_2460,Female,100000
2461,Client_2461,Male,40000
2462,Client_2462,Undefined,20000
2463,Client_2463,Male,80000
2464,Client_2464,Female,90000
2465,Client_2465,Female,90000
2466,Client_2466,Male,50000
2467,Client_2467,Male,20000
2468,Client_2468,Female,90000
2469,Client_2469,Undefined,-1
2470,Client_2470,Female,80000
2471,Client_2471,Female,-1
2472,Client_2472,Male,70000
2473,Client_2473,Undefined,90000
2474,Client_2474,Male,100000
2475,Client_2475,Male,-1
2476,Client_2476,Female,90000
2477,Client_2477,Male,50000
2478,Client_2478,Male,100000
2479,Client_2479,Female,20000
2480,Client_2480,Undefined,90000
2481,Client_2481,Male,-1
2482,Client_2482,Undefined,10000
2483,Client_2483,Undefined,20000
2484,Client_2484,Female,100000
2485,Client_2485,Female,40000
2486,Client_2486,Undefined,60000
2487,Client_2487,Male,100000
2488,Client_2488,Undefined,-1
2489,Client_2489,Female,40000
2490,Client_2490,Male,90000
2491,Client_2491,Undefined,60000
2492,Client_2492,Male,50000
2493,Client_2493,Undefined,40000
2494,Client_2494,Female,70000
2495,Client_2495,Female,50000
2496,Client_2496,Undefined,90000
2497,Client_2497,Female,10000
2498,Client_2498,Undefined,40000
2499,Client_2499,Undefined,20000
2500,Client_2500,Male,10000
2501,Client_2501,Female,100000
2502,Client_2502,Male,50000
2503,Client_2503,Undefined,40000
2504,Client_2504,Female,70000
2505,Client_2505,Undefined,70000
2506,Client_2506,Female,100000
2507,Client_2507,Undefined,90000
2508,Client_2508,Female,60000
2509,Client_2509,Female,80000
2510,Client_2510,Male,60000
2511,Client_2511,Male,80000
2512,Client_2512,Male,100000
2513,Client_2513,Female,100000
2514,Client_2514,Male,30000
2515,Client_2515,Undefined,20000
2516,Client_2516,Male,20000
2517,Client_2517,Male,50000
2518,Client_2518,Male,60000
2519,Client_2519,Undefined,50000
2520,Client_2520,Female,10000
2521,Client_2521,Male,10000
2522,Client_2522,Female,90000
2523,Client_2523,Male,70000
2524,Client_2524,Male,-1
2525,Client_2525,Undefined,-1
2526,Client_2526,Female,80000
2527,Client_2527,Undefined,70000
2528,Client_2528,Female,40000
2529,Client_2529,Male,90000
2530,Client_2530,Male,90000
2531,Client_2531,Undefined,-1
2532,Client_2532,Undefined,60000
2533,Client_2533,Undefined,30000
2534,Client_2534,Female,30000
2535,Client_2535,Male,20000
2536,Client_2536,Male,90000
2537,Client_2537,Female,100000
2538,Client_2538,Female,90000
2539,Client_2539,Undefined,-1
2540,Client_2540,Male,10000
2541,Client_2541,Female,60000
2542,Client_2542,Female,70000
2543,Client_2543,Female,10000
2544,Client_2544,Female,50000
2545,Client_2545,Male,50000
2546,Client_2546,Female,70000
2547,Client_2547,Female,20000
2548,Client_2548,Male,40000
2549,Client_2549,Male,70000
2550,Client_2550,Female,10000
2551,Client_2551,Female,70000
2552,Client_2552,Female,100000
2553,Client_2553,Male,70000
2554,Client_2554,Female,80000
2555,Client_2555,Female,10000
2556,Client_2556,Male,40000
2557,Client_2557,Female,-1
2558,Client_2558,Female,50000
2559,Client_2559,Female,90000
2560,Client_2560,Undefined,10000
2561,Client_2561,Undefined,50000
2562,Client_2562,Male,70000
2563,Client_2563,Male,20000
2564,Client_2564,Female,90000
2565,Client_2565,Undefined,50000
2566,Client_2566,Female,40000
2567,Client_2567,Male,100000
2568,Client_2568,Male,30000
2569,Client_2569,Female,20000
2570,Client_2570,Female,20000
2571,Client_2571,Male,-1
2572,Client_2572,Female,60000
2573,Client_2573,Male,100000
2574,Client_2574,Male,30000
2575,Client_2575,Male,-1
2576,Client_2576,Male,40000
2577,Client_2577,Male,40000
2578,Client_2578,Male,40000
2579,Client_2579,Female,50000
2580,Client_2580,Undefined,30000
2581,Client_2581,Female,90000
2582,Client_2582,Undefined,80000
2583,Client_2583,Male,50000
2584,Client_2584,Undefined,100000
2585,Client_2585,Undefined,80000
2586,Client_2586,Male,90000
2587,Client_2587,Male,90000
2588,Client_2588,Female,20000
2589,Client_2589,Undefined,90000
2590,Client_2590,Undefined,-1
2591,Client_2591,Undefined,90000
2592,Client_2592,Undefined,80000
2593,Client_2593,Female,10000
2594,Client_2594,Undefined,20000
2595,Client_2595,Male,20000
2596,Client_2596,Male,100000
2597,Client_2597,Undefined,10000
2598,Client_2598,Male,20000
2599,Client_2599,Female,80000
2600,Client_2600,Female,10000
2601,Client_2601,Male,60000
2602,Client_2602,Male,50000
2603,Client_2603,Male,90000
2604,Client_2604,Female,-1
2605,Client_2605,Male,100000
2606,Client_2606,Undefined,50000
2607,Client_2607,Male,100000
2608,Client_2608,Male,40000
2609,Client_2609,Male,60000
2610,Client_2610,Undefined,20000
2611,Client_2611,Male,-1
2612,Client_2612,Undefined,20000
2613,Client_2613,Undefined,80000
2614,Client_2614,Male,30000
2615,Client_2615,Undefined,-1
2616,Client_2616,Female,70000
2617,Client_2617,Male,10000
2618,Client_2618,Male,50000
2619,Client_2619,Female,80000
2620,Client_2620,Undefined,100000
2621,Client_2621,Male,90000
2622,Client_2622,Undefined,90000
2623,Client_2623,Male,-1
2624,Client_2624,Undefined,30000
2625,Client_2625,Female,100000
2626,Client_2626,Male,50000
2627,Client_2627,Male,90000
2628,Client_2628,Female,50000
2629,Client_2629,Female,90000
2630,Client_2630,Female,90000
2631,Client_2631,Male,70000
2632,Client_2632,Male,100000
2633,Client_2633,Undefined,40000
2634,Client_2634,Male,20000
2635,Client_2635,Female,50000
2636,Client_2636,Undefined,60000
2637,Client_2637,Male,40000
2638,Client_2638,Undefined,40000
2639,Client_2639,Female,10000
2640,Client_2640,Female,10000
2641,Client_2641,Female,10000
2642,Client_2642,Female,70000
2643,Client_2643,Undefined,20000
2644,Client_2644,Undefined,60000
2645,Client_2645,Undefined,10000
2646,Client_2646,Undefined,100000
2647,Client_2647,Undefined,40000
2648,Client_2648,Male,20000
2649,Client_2649,Female,-1
2650,Client_2650,Female,60000
2651,Client_2651,Male,70000
2652,Client_2652,Female,60000
2653,Client_2653,Undefined,-1
2654,Client_2654,Undefined,10000
2655,Client_2655,Male,70000
2656,Client_2656,Female,80000
2657,Client_2657,Undefined,100000
2658,Client_2658,Female,20000
2659,Client_2659,Female,70000
2660,Client_2660,Male,10000
2661,Client_2661,Female,80000
2662,Client_2662,Male,60000
2663,Client_2663,Undefined,60000
2664,Client_2664,Undefined,60000
2665,Client_2665,Undefined,70000
2666,Client_2666,Female,20000
2667,Client_2667,Male,60000
2668,Client_2668,Male,20000
2669,Client_2669,Undefined,20000
2670,Client_2670,Male,80000
2671,Client_2671,Male,70000
2672,Client_2672,Male,-1
2673,Client_2673,Female,20000
2674,Client_2674,Male,40000
2675,Client_2675,Female,80000
2676,Client_2676,Male,70000
2677,Client_2677,Female,30000
2678,Client_2678,Female,100000
2679,Client_2679,Female,10000
2680,Client_2680,Undefined,90000
2681,Client_2681,Undefined,30000
2682,Client_2682,Undefined,20000
2683,Client_2683,Male,60000
2684,Client_2684,Female,-1
2685,Client_2685,Undefined,100000
2686,Client_2686,Male,-1
2687,Client_2687,Female,70000
2688,Client_2688,Female,50000
2689,Client_2689,Female,50000
2690,Client_2690,Female,70000
2691,Client_2691,Male,10000
2692,Client_2692,Female,40000
2693,Client_2693,Male,10000
2694,Client_2694,Female,90000
2695,Client_2695,Undefined,30000
2696,Client_2696,Male,-1
2697,Client_2697,Male,10000
2698,Client_2698,Male,20000
2699,Client_2699,Undefined,30000
2700,Client_2700,Male,70000
2701,Client_2701,Undefined,100000
2702,Client_2702,Male,80000
2703,Client_2703,Undefined,30000
2704,Client_2704,Undefined,50000
2705,Client_2705,Undefined,50000
2706,Client_2706,Male,10000
2707,Client_2707,Female,90000
2708,Client_2708,Undefined,-1
2709,Client_2709,Female,10000
2710,Client_2710,Female,90000
2711,Client_2711,Female,40000
2712,Client_2712,Undefined,100000
2713,Client_2713,Male,-1
2714,Client_2714,Female,70000
2715,Client_2715,Female,100000
2716,Client_2716,Undefined,20000
2717,Client_2717,Female,60000
2718,Client_2718,Undefined,80000
2719,Client_2719,Undefined,60000
2720,Client_2720,Female,40000
2721,Client_2721,Undefined,70000
2722,Client_2722,Undefined,20000
2723,Client_2723,Female,40000
2724,Client_2724,Female,10000
2725,Client_2725,Female,80000
2726,Client_2726,Female,90000
2727,Client_2727,Female,70000
2728,Client_2728,Undefined,90000
2729,Client_2729,Female,30000
2730,Client_2730,Undefined,70000
2731,Client_2731,Male,90000
2732,Client_2732,Undefined,90000
2733,Client_2733,Female,40000
2734,Client_2734,Undefined,70000
2735,Client_2735,Female,10000
2736,Client_2736,Female,60000
2737,Client_2737,Male,90000
2738,Client_2738,Undefined,-1
2739,Client_2739,Male,50000
2740,Client_2740,Female,50000
2741,Client_2741,Undefined,90000
2742,Client_2742,Undefined,30000
2743,Client_2743,Female,-1
2744,Client_2744,Undefined,60000
2745,Client_2745,Undefined,-1
2746,Client_2746,Undefined,-1
2747,Client_2747,Male,20000
2748,Client_2748,Undefined,-1
2749,Client_2749,Female,-1
2750,Client_2750,Female,100000
2751,Client_2751,Female,100000
2752,Client_2752,Male,40000
2753,Client_2753,Female,20000
2754,Client_2754,Male,70000
2755,Client_2755,Female,20000
2756,Client_2756,Female,80000
2757,Client_2757,Undefined,60000
2758,Client_2758,Female,50000
2759,Client_2759,Female,80000
2760,Client_2760,Male,20000
2761,Client_2761,Undefined,40000
2762,Client_2762,Male,-1
2763,Client_2763,Male,30000
2764,Client_2764,Female,10000
2765,Client_2765,Male,-1
2766,Client_2766,Male,40000
2767,Client_2767,Undefined,-1
2768,Client_2768,Undefined,90000
2769,Client_2769,Undefined,100000
2770,Client_2770,Female,10000
2771,Client_2771,Male,30000
2772,Client_2772,Undefined,10000
2773,Client_2773,Female,40000
2774,Client_2774,Male,-1
2775,Client_2775,Undefined,40000
2776,Client_2776,Male,80000
2777,Client_2777,Female,90000
2778,Client_2778,Undefined,30000
2779,Client_2779,Male,-1
2780,Client_2780,Male,50000
2781,Client_2781,Undefined,30000
2782,Client_2782,Female,50000
2783,Client_2783,Female,10000
2784,Client_2784,Male,30000
2785,Client_2785,Undefined,10000
2786,Client_2786,Male,90000
2787,Client_2787,Undefined,50000
2788,Client_2788,Undefined,90000
2789,Client_2789,Male,10000
2790,Client_2790,Female,100000
2791,Client_2791,Female,20000
2792,Client_2792,Female,50000
2793,Client_2793,Female,60000
2794,Client_2794,Male,90000
2795,Client_2795,Male,70000
2796,Client_2796,Undefined,70000
2797,Client_2797,Female,-1
2798,Client_2798,Male,50000
2799,Client_2799,Female,70000
2800,Client_2800,Undefined,100000
2801,Client_2801,Female,30000
2802,Client_2802,Undefined,40000
2803,Client_2803,Undefined,100000
2804,Client_2804,Undefined,40000
2805,Client_2805,Male,-1
2806,Client_2806,Female,20000
2807,Client_2807,Male,30000
2808,Client_2808,Male,10000
2809,Client_2809,Undefined,70000
2810,Client_2810,Female,50000
2811,Client_2811,Female,40000
2812,Client_2812,Female,100000
2813,Client_2813,Undefined,100000
2814,Client_2814,Undefined,10000
2815,Client_2815,Undefined,50000
2816,Client_2816,Female,30000
2817,Client_2817,Undefined,-1
2818,Client_2818,Undefined,30000
2819,Client_2819,Male,40000
2820,Client_2820,Undefined,100000
2821,Client_2821,Male,80000
2822,Client_2822,Female,100000
2823,Client_2823,Female,60000
2824,Client_2824,Male,70000
2825,Client_2825,Male,50000
2826,Client_2826,Male,100000
2827,Client_2827,Female,30000
2828,Client_2828,Female,-1
2829,Client_2829,Male,90000
2830,Client_2830,Female,70000
2831,Client_2831,Male,80000
2832,Client_2832,Undefined,90000
2833,Client_2833,Male,80000
2834,Client_2834,Female,10000
2835,Client_2835,Female,-1
2836,Client_2836,Female,40000
2837,Client_2837,Undefined,70000
2838,Client_2838,Undefined,40000
2839,Client_2839,Undefined,60000
2840,Client_2840,Female,100000
2841,Client_2841,Male,100000
2842,Client_2842,Male,100000
2843,Client_2843,Male,30000
2844,Client_2844,Undefined,60000
2845,Client_2845,Undefined,90000
2846,Client_2846,Male,80000
2847,Client_2847,Male,100000
2848,Client_2848,Undefined,40000
2849,Client_2849,Undefined,40000
2850,Client_2850,Male,-1
2851,Client_2851,Undefined,50000
2852,Client_2852,Female,80000
2853,Client_2853,Undefined,10000
2854,Client_2854,Male,100000
2855,Client_2855,Female,20000
2856,Client_2856,Undefined,90000
2857,Client_2857,Male,80000
2858,Client_2858,Male,100000
2859,Client_2859,Male,90000
2860,Client_2860,Female,20000
2861,Client_2861,Male,60000
2862,Client_2862,Undefined,10000
2863,Client_2863,Undefined,50000
2864,Client_2864,Undefined,80000
2865,Client_2865,Male,40000
2866,Client_2866,Male,80000
2867,Client_2867,Female,100000
2868,Client_2868,Male,50000
2869,Client_2869,Male,100000
2870,Client_2870,Undefined,90000
2871,Client_2871,Undefined,90000
2872,Client_2872,Male,10000
2873,Client_2873,Male,80000
2874,Client_2874,Male,-1
2875,Client_2875,Female,70000
2876,Client_2876,Male,20000
2877,Client_2877,Male,80000
2878,Client_2878,Female,-1
2879,Client_2879,Male,80000
2880,Client_2880,Undefined,90000
2881,Client_2881,Female,40000
2882,Client_2882,Male,100000
2883,Client_2883,Female,90000
2884,Client_2884,Male,60000
2885,Client_2885,Undefined,30000
2886,Client_2886,Undefined,30000
2887,Client_2887,Undefined,-1
2888,Client_2888,Female,10000
2889,Client_2889,Female,20000
2890,Client_2890,Undefined,90000
2891,Client_2891,Undefined,70000
2892,Client_2892,Female,70000
2893,Client_2893,Undefined,60000
2894,Client_2894,Female,60000
2895,Client_2895,Undefined,30000
2896,Client_2896,Undefined,70000
2897,Client_2897,Female,60000
2898,Client_2898,Female,60000
2899,Client_2899,Undefined,10000
2900,Client_2900,Female,10000
2901,Client_2901,Undefined,80000
2902,Client_2902,Female,-1
2903,Client_2903,Female,80000
2904,Client_2904,Male,60000
2905,Client_2905,Undefined,100000
2906,Client_2906,Male,40000
2907,Client_2907,Female,30000
2908,Client_2908,Undefined,30000
2909,Client_2909,Female,80000
2910,Client_2910,Undefined,-1
2911,Client_2911,Female,40000
2912,Client_2912,Female,90000
2913,Client_2913,Undefined,70000
2914,Client_2914,Female,40000
2915,Client_2915,Male,-1
2916,Client_2916,Undefined,10000
2917,Client_2917,Undefined,10000
2918,Client_2918,Undefined,50000
2919,Client_2919,Female,50000
2920,Client_2920,Female,20000
2921,Client_2921,Undefined,70000
2922,Client_2922,Female,-1
2923,Client_2923,Male,-1
2924,Client_2924,Male,70000
2925,Client_2925,Male,40000
2926,Client_2926,Female,90000
2927,Client_2927,Female,30000
2928,Client_2928,Male,70000
2929,Client_2929,Undefined,50000
2930,Client_2930,Undefined,-1
2931,Client_2931,Male,60000
2932,Client_2932,Female,40000
2933,Client_2933,Male,40000
2934,Client_2934,Female,90000
2935,Client_2935,Female,100000
2936,Client_2936,Female,50000
2937,Client_2937,Female,100000
2938,Client_2938,Male,40000
2939,Client_2939,Female,50000
2940,Client_2940,Female,80000
2941,Client_2941,Undefined,20000
2942,Client_2942,Female,30000
2943,Client_2943,Female,30000
2944,Client_2944,Female,-1
2945,Client_2945,Male,80000
2946,Client_2946,Female,50000
